"gutenberg_id" "text"
110 "was the custom to wear a single eyeglass and string they wore a single"
110 "eyeglass and string; when it was the custom to wear a double glass they"
110 "wore a double glass; when it was the custom to wear spectacles they"
110 "wore spectacles straightway, all without reference to the particular"
110 "variety of defect in their own vision. When Wordsworth was enthroned"
110 "they carried pocket copies; and when Shelley was belittled they allowed"
110 "him to grow dusty on their shelves. When Correggio’s Holy Families were"
110 "admired, they admired Correggio’s Holy Families; when he was decried in"
110 "favour of Velasquez, they sedulously followed suit without any personal"
110 "objection."
110 ""
110 "If these two noticed Angel’s growing social ineptness, he noticed their"
110 "growing mental limitations. Felix seemed to him all Church; Cuthbert"
110 "all College. His Diocesan Synod and Visitations were the mainsprings of"
110 "the world to the one; Cambridge to the other. Each brother candidly"
110 "recognized that there were a few unimportant score of millions of"
110 "outsiders in civilized society, persons who were neither University men"
110 "nor churchmen; but they were to be tolerated rather than reckoned with"
110 "and respected."
110 ""
110 "They were both dutiful and attentive sons, and were regular in their"
110 "visits to their parents. Felix, though an offshoot from a far more"
110 "recent point in the devolution of theology than his father, was less"
110 "self-sacrificing and disinterested. More tolerant than his father of a"
110 "contradictory opinion, in its aspect as a danger to its holder, he was"
110 "less ready than his father to pardon it as a slight to his own"
110 "teaching. Cuthbert was, upon the whole, the more liberal-minded,"
110 "though, with greater subtlety, he had not so much heart."
110 ""
110 "As they walked along the hillside Angel’s former feeling revived in"
110 "him—that whatever their advantages by comparison with himself, neither"
110 "saw or set forth life as it really was lived. Perhaps, as with many"
110 "men, their opportunities of observation were not so good as their"
110 "opportunities of expression. Neither had an adequate conception of the"
110 "complicated forces at work outside the smooth and gentle current in"
110 "which they and their associates floated. Neither saw the difference"
110 "between local truth and universal truth; that what the inner world said"
110 "in their clerical and academic hearing was quite a different thing from"
110 "what the outer world was thinking."
110 ""
110 "“I suppose it is farming or nothing for you now, my dear fellow,” Felix"
110 "was saying, among other things, to his youngest brother, as he looked"
110 "through his spectacles at the distant fields with sad austerity. “And,"
110 "therefore, we must make the best of it. But I do entreat you to"
110 "endeavour to keep as much as possible in touch with moral ideals."
110 "Farming, of course, means roughing it externally; but high thinking may"
110 "go with plain living, nevertheless.”"
110 ""
110 "“Of course it may,” said Angel. “Was it not proved nineteen hundred"
110 "years ago—if I may trespass upon your domain a little? Why should you"
110 "think, Felix, that I am likely to drop my high thinking and my moral"
110 "ideals?”"
110 ""
110 "“Well, I fancied, from the tone of your letters and our conversation—it"
110 "may be fancy only—that you were somehow losing intellectual grasp."
110 "Hasn’t it struck you, Cuthbert?”"
110 ""
110 "“Now, Felix,” said Angel drily, “we are very good friends, you know;"
110 "each of us treading our allotted circles; but if it comes to"
110 "intellectual grasp, I think you, as a contented dogmatist, had better"
110 "leave mine alone, and inquire what has become of yours.”"
110 ""
110 "They returned down the hill to dinner, which was fixed at any time at"
110 "which their father’s and mother’s morning work in the parish usually"
110 "concluded. Convenience as regarded afternoon callers was the last thing"
110 "to enter into the consideration of unselfish Mr and Mrs Clare; though"
110 "the three sons were sufficiently in unison on this matter to wish that"
110 "their parents would conform a little to modern notions."
110 ""
110 "The walk had made them hungry, Angel in particular, who was now an"
110 "outdoor man, accustomed to the profuse _dapes inemptae_ of the"
110 "dairyman’s somewhat coarsely-laden table. But neither of the old people"
110 "had arrived, and it was not till the sons were almost tired of waiting"
110 "that their parents entered. The self-denying pair had been occupied in"
110 "coaxing the appetites of some of their sick parishioners, whom they,"
110 "somewhat inconsistently, tried to keep imprisoned in the flesh, their"
110 "own appetites being quite forgotten."
110 ""
110 "The family sat down to table, and a frugal meal of cold viands was"
110 "deposited before them. Angel looked round for Mrs Crick’s"
110 "black-puddings, which he had directed to be nicely grilled as they did"
110 "them at the dairy, and of which he wished his father and mother to"
110 "appreciate the marvellous herbal savours as highly as he did himself."
110 ""
110 "“Ah! you are looking for the black-puddings, my dear boy,” observed"
110 "Clare’s mother. “But I am sure you will not mind doing without them as"
110 "I am sure your father and I shall not, when you know the reason. I"
110 "suggested to him that we should take Mrs Crick’s kind present to the"
110 "children of the man who can earn nothing just now because of his"
110 "attacks of delirium tremens; and he agreed that it would be a great"
110 "pleasure to them; so we did.”"
110 ""
110 "“Of course,” said Angel cheerfully, looking round for the mead."
110 ""
110 "“I found the mead so extremely alcoholic,” continued his mother, “that"
110 "it was quite unfit for use as a beverage, but as valuable as rum or"
110 "brandy in an emergency; so I have put it in my medicine-closet.”"
110 ""
110 "“We never drink spirits at this table, on principle,” added his father."
110 ""
110 "“But what shall I tell the dairyman’s wife?” said Angel."
110 ""
110 "“The truth, of course,” said his father."
110 ""
110 "“I rather wanted to say we enjoyed the mead and the black-puddings very"
110 "much. She is a kind, jolly sort of body, and is sure to ask me directly"
110 "I return.”"
110 ""
110 "“You cannot, if we did not,” Mr Clare answered lucidly."
110 ""
110 "“Ah—no; though that mead was a drop of pretty tipple.”"
110 ""
110 "“A what?” said Cuthbert and Felix both."
110 ""
110 "“Oh—’tis an expression they use down at Talbothays,” replied Angel,"
110 "blushing. He felt that his parents were right in their practice if"
110 "wrong in their want of sentiment, and said no more."
110 ""
110 ""
110 "<CHAPTER XXVI>"
110 ""
110 "It was not till the evening, after family prayers, that Angel found"
110 "opportunity of broaching to his father one or two subjects near his"
110 "heart. He had strung himself up to the purpose while kneeling behind"
110 "his brothers on the carpet, studying the little nails in the heels of"
110 "their walking boots. When the service was over they went out of the"
110 "room with their mother, and Mr Clare and himself were left alone."
110 ""
110 "The young man first discussed with the elder his plans for the"
110 "attainment of his position as a farmer on an extensive scale—either in"
110 "England or in the Colonies. His father then told him that, as he had"
110 "not been put to the expense of sending Angel up to Cambridge, he had"
110 "felt it his duty to set by a sum of money every year towards the"
110 "purchase or lease of land for him some day, that he might not feel"
110 "himself unduly slighted."
110 ""
110 "“As far as worldly wealth goes,” continued his father, “you will no"
110 "doubt stand far superior to your brothers in a few years.”"
110 ""
110 "This considerateness on old Mr Clare’s part led Angel onward to the"
110 "other and dearer subject. He observed to his father that he was then"
110 "six-and-twenty, and that when he should start in the farming business"
110 "he would require eyes in the back of his head to see to all"
110 "matters—some one would be necessary to superintend the domestic labours"
110 "of his establishment whilst he was afield. Would it not be well,"
110 "therefore, for him to marry?"
110 ""
110 "His father seemed to think this idea not unreasonable; and then Angel"
110 "put the question—"
110 ""
110 "“What kind of wife do you think would be best for me as a thrifty"
110 "hard-working farmer?”"
110 ""
110 "“A truly Christian woman, who will be a help and a comfort to you in"
110 "your goings-out and your comings-in. Beyond that, it really matters"
110 "little. Such an one can be found; indeed, my earnest-minded friend and"
110 "neighbour, Dr Chant—”"
110 ""
110 "“But ought she not primarily to be able to milk cows, churn good"
110 "butter, make immense cheeses; know how to sit hens and turkeys and rear"
110 "chickens, to direct a field of labourers in an emergency, and estimate"
110 "the value of sheep and calves?”"
110 ""
110 "“Yes; a farmer’s wife; yes, certainly. It would be desirable.” Mr"
110 "Clare, the elder, had plainly never thought of these points before. “I"
110 "was going to add,” he said, “that for a pure and saintly woman you will"
110 "not find one more to your true advantage, and certainly not more to"
110 "your mother’s mind and my own, than your friend Mercy, whom you used to"
110 "show a certain interest in. It is true that my neighbour Chant’s"
110 "daughter had lately caught up the fashion of the younger clergy round"
110 "about us for decorating the Communion-table—alter, as I was shocked to"
110 "hear her call it one day—with flowers and other stuff on festival"
110 "occasions. But her father, who is quite as opposed to such flummery as"
110 "I, says that can be cured. It is a mere girlish outbreak which, I am"
110 "sure, will not be permanent.”"
110 ""
110 "“Yes, yes; Mercy is good and devout, I know. But, father, don’t you"
110 "think that a young woman equally pure and virtuous as Miss Chant, but"
110 "one who, in place of that lady’s ecclesiastical accomplishments,"
110 "understands the duties of farm life as well as a farmer himself, would"
110 "suit me infinitely better?”"
110 ""
110 "His father persisted in his conviction that a knowledge of a farmer’s"
110 "wife’s duties came second to a Pauline view of humanity; and the"
110 "impulsive Angel, wishing to honour his father’s feelings and to advance"
110 "the cause of his heart at the same time, grew specious. He said that"
110 "fate or Providence had thrown in his way a woman who possessed every"
110 "qualification to be the helpmate of an agriculturist, and was decidedly"
110 "of a serious turn of mind. He would not say whether or not she had"
110 "attached herself to the sound Low Church School of his father; but she"
110 "would probably be open to conviction on that point; she was a regular"
110 "church-goer of simple faith; honest-hearted, receptive, intelligent,"
110 "graceful to a degree, chaste as a vestal, and, in personal appearance,"
110 "exceptionally beautiful."
110 ""
110 "“Is she of a family such as you would care to marry into—a lady, in"
110 "short?” asked his startled mother, who had come softly into the study"
110 "during the conversation."
110 ""
110 "“She is not what in common parlance is called a lady,” said Angel,"
110 "unflinchingly, “for she is a cottager’s daughter, as I am proud to say."
110 "But she _is_ a lady, nevertheless—in feeling and nature.”"
110 ""
110 "“Mercy Chant is of a very good family.”"
110 ""
110 "“Pooh!—what’s the advantage of that, mother?” said Angel quickly. “How"
110 "is family to avail the wife of a man who has to rough it as I have, and"
110 "shall have to do?”"
110 ""
110 "“Mercy is accomplished. And accomplishments have their charm,” returned"
110 "his mother, looking at him through her silver spectacles."
110 ""
110 "“As to external accomplishments, what will be the use of them in the"
110 "life I am going to lead?—while as to her reading, I can take that in"
110 "hand. She’ll be apt pupil enough, as you would say if you knew her."
110 "She’s brim full of poetry—actualized poetry, if I may use the"
110 "expression. She _lives_ what paper-poets only write... And she is an"
110 "unimpeachable Christian, I am sure; perhaps of the very tribe, genus,"
110 "and species you desire to propagate.”"
110 ""
110 "“O Angel, you are mocking!”"
110 ""
110 "“Mother, I beg pardon. But as she really does attend Church almost"
110 "every Sunday morning, and is a good Christian girl, I am sure you will"
110 "tolerate any social shortcomings for the sake of that quality, and feel"
110 "that I may do worse than choose her.” Angel waxed quite earnest on that"
110 "rather automatic orthodoxy in his beloved Tess which (never dreaming"
110 "that it might stand him in such good stead) he had been prone to slight"
110 "when observing it practised by her and the other milkmaids, because of"
110 "its obvious unreality amid beliefs essentially naturalistic."
110 ""
110 "In their sad doubts as to whether their son had himself any right"
110 "whatever to the title he claimed for the unknown young woman, Mr and"
110 "Mrs Clare began to feel it as an advantage not to be overlooked that"
110 "she at least was sound in her views; especially as the conjunction of"
110 "the pair must have arisen by an act of Providence; for Angel never"
110 "would have made orthodoxy a condition of his choice. They said finally"
110 "that it was better not to act in a hurry, but that they would not"
110 "object to see her."
110 ""
110 "Angel therefore refrained from declaring more particulars now. He felt"
110 "that, single-minded and self-sacrificing as his parents were, there yet"
110 "existed certain latent prejudices of theirs, as middle-class people,"
110 "which it would require some tact to overcome. For though legally at"
110 "liberty to do as he chose, and though their daughter-in-law’s"
110 "qualifications could make no practical difference to their lives, in"
110 "the probability of her living far away from them, he wished for"
110 "affection’s sake not to wound their sentiment in the most important"
110 "decision of his life."
110 ""
110 "He observed his own inconsistencies in dwelling upon accidents in"
110 "Tess’s life as if they were vital features. It was for herself that he"
110 "loved Tess; her soul, her heart, her substance—not for her skill in the"
110 "dairy, her aptness as his scholar, and certainly not for her simple"
110 "formal faith-professions. Her unsophisticated open-air existence"
110 "required no varnish of conventionality to make it palatable to him. He"
110 "held that education had as yet but little affected the beats of emotion"
110 "and impulse on which domestic happiness depends. It was probable that,"
110 "in the lapse of ages, improved systems of moral and intellectual"
110 "training would appreciably, perhaps considerably, elevate the"
110 "involuntary and even the unconscious instincts of human nature; but up"
110 "to the present day, culture, as far as he could see, might be said to"
110 "have affected only the mental epiderm of those lives which had been"
110 "brought under its influence. This belief was confirmed by his"
110 "experience of women, which, having latterly been extended from the"
110 "cultivated middle-class into the rural community, had taught him how"
110 "much less was the intrinsic difference between the good and wise woman"
110 "of one social stratum and the good and wise woman of another social"
110 "stratum, than between the good and bad, the wise and the foolish, of"
110 "the same stratum or class."
110 ""
110 "It was the morning of his departure. His brothers had already left the"
110 "Vicarage to proceed on a walking tour in the north, whence one was to"
110 "return to his college, and the other to his curacy. Angel might have"
110 "accompanied them, but preferred to rejoin his sweetheart at Talbothays."
110 "He would have been an awkward member of the party; for, though the most"
110 "appreciative humanist, the most ideal religionist, even the best-versed"
110 "Christologist of the three, there was alienation in the standing"
110 "consciousness that his squareness would not fit the round hole that had"
110 "been prepared for him. To neither Felix nor Cuthbert had he ventured to"
110 "mention Tess."
110 ""
110 "His mother made him sandwiches, and his father accompanied him, on his"
110 "own mare, a little way along the road. Having fairly well advanced his"
110 "own affairs, Angel listened in a willing silence, as they jogged on"
110 "together through the shady lanes, to his father’s account of his parish"
110 "difficulties, and the coldness of brother clergymen whom he loved,"
110 "because of his strict interpretations of the New Testament by the light"
110 "of what they deemed a pernicious Calvinistic doctrine."
110 ""
110 "“Pernicious!” said Mr Clare, with genial scorn; and he proceeded to"
110 "recount experiences which would show the absurdity of that idea. He"
110 "told of wondrous conversions of evil livers of which he had been the"
110 "instrument, not only amongst the poor, but amongst the rich and"
110 "well-to-do; and he also candidly admitted many failures."
110 ""
110 "As an instance of the latter, he mentioned the case of a young upstart"
110 "squire named d’Urberville, living some forty miles off, in the"
110 "neighbourhood of Trantridge."
110 ""
110 "“Not one of the ancient d’Urbervilles of Kingsbere and other places?”"
110 "asked his son. “That curiously historic worn-out family with its"
110 "ghostly legend of the coach-and-four?”"
110 ""
110 "“O no. The original d’Urbervilles decayed and disappeared sixty or"
110 "eighty years ago—at least, I believe so. This seems to be a new family"
110 "which had taken the name; for the credit of the former knightly line I"
110 "hope they are spurious, I’m sure. But it is odd to hear you express"
110 "interest in old families. I thought you set less store by them even"
110 "than I.”"
110 ""
110 "“You misapprehend me, father; you often do,” said Angel with a little"
110 "impatience. “Politically I am sceptical as to the virtue of their being"
110 "old. Some of the wise even among themselves ‘exclaim against their own"
110 "succession,’ as Hamlet puts it; but lyrically, dramatically, and even"
110 "historically, I am tenderly attached to them.”"
110 ""
110 "This distinction, though by no means a subtle one, was yet too subtle"
110 "for Mr Clare the elder, and he went on with the story he had been about"
110 "to relate; which was that after the death of the senior so-called"
110 "d’Urberville, the young man developed the most culpable passions,"
110 "though he had a blind mother, whose condition should have made him know"
110 "better. A knowledge of his career having come to the ears of Mr Clare,"
110 "when he was in that part of the country preaching missionary sermons,"
110 "he boldly took occasion to speak to the delinquent on his spiritual"
110 "state. Though he was a stranger, occupying another’s pulpit, he had"
110 "felt this to be his duty, and took for his text the words from St Luke:"
110 "“Thou fool, this night thy soul shall be required of thee!” The young"
110 "man much resented this directness of attack, and in the war of words"
110 "which followed when they met he did not scruple publicly to insult Mr"
110 "Clare, without respect for his gray hairs."
110 ""
110 "Angel flushed with distress."
110 ""
110 "“Dear father,” he said sadly, “I wish you would not expose yourself to"
110 "such gratuitous pain from scoundrels!”"
110 ""
110 "“Pain?” said his father, his rugged face shining in the ardour of"
110 "self-abnegation. “The only pain to me was pain on his account, poor,"
110 "foolish young man. Do you suppose his incensed words could give me any"
110 "pain, or even his blows? ‘Being reviled we bless; being persecuted we"
110 "suffer it; being defamed we entreat; we are made as the filth of the"
110 "world, and as the offscouring of all things unto this day.’ Those"
110 "ancient and noble words to the Corinthians are strictly true at this"
110 "present hour.”"
110 ""
110 "“Not blows, father? He did not proceed to blows?”"
110 ""
110 "“No, he did not. Though I have borne blows from men in a mad state of"
110 "intoxication.”"
110 ""
110 "“No!”"
110 ""
110 "“A dozen times, my boy. What then? I have saved them from the guilt of"
110 "murdering their own flesh and blood thereby; and they have lived to"
110 "thank me, and praise God.”"
110 ""
110 "“May this young man do the same!” said Angel fervently. “But I fear"
110 "otherwise, from what you say.”"
110 ""
110 "“We’ll hope, nevertheless,” said Mr Clare. “And I continue to pray for"
110 "him, though on this side of the grave we shall probably never meet"
110 "again. But, after all, one of those poor words of mine may spring up in"
110 "his heart as a good seed some day.”"
110 ""
110 "Now, as always, Clare’s father was sanguine as a child; and though the"
110 "younger could not accept his parent’s narrow dogma, he revered his"
110 "practice and recognized the hero under the pietist. Perhaps he revered"
110 "his father’s practice even more now than ever, seeing that, in the"
110 "question of making Tessy his wife, his father had not once thought of"
110 "inquiring whether she were well provided or penniless. The same"
110 "unworldliness was what had necessitated Angel’s getting a living as a"
110 "farmer, and would probably keep his brothers in the position of poor"
110 "parsons for the term of their activities; yet Angel admired it none the"
110 "less. Indeed, despite his own heterodoxy, Angel often felt that he was"
110 "nearer to his father on the human side than was either of his brethren."
110 ""
110 ""
110 "<CHAPTER XXVII>"
110 ""
110 "An up-hill and down-hill ride of twenty-odd miles through a garish"
110 "mid-day atmosphere brought him in the afternoon to a detached knoll a"
110 "mile or two west of Talbothays, whence he again looked into that green"
110 "trough of sappiness and humidity, the valley of the Var or Froom."
110 "Immediately he began to descend from the upland to the fat alluvial"
110 "soil below, the atmosphere grew heavier; the languid perfume of the"
110 "summer fruits, the mists, the hay, the flowers, formed therein a vast"
110 "pool of odour which at this hour seemed to make the animals, the very"
110 "bees and butterflies drowsy. Clare was now so familiar with the spot"
110 "that he knew the individual cows by their names when, a long distance"
110 "off, he saw them dotted about the meads. It was with a sense of luxury"
110 "that he recognized his power of viewing life here from its inner side,"
110 "in a way that had been quite foreign to him in his student-days; and,"
110 "much as he loved his parents, he could not help being aware that to"
110 "come here, as now, after an experience of home-life, affected him like"
110 "throwing off splints and bandages; even the one customary curb on the"
110 "humours of English rural societies being absent in this place,"
110 "Talbothays having no resident landlord."
110 ""
110 "Not a human being was out of doors at the dairy. The denizens were all"
110 "enjoying the usual afternoon nap of an hour or so which the exceedingly"
110 "early hours kept in summer-time rendered a necessity. At the door the"
110 "wood-hooped pails, sodden and bleached by infinite scrubbings, hung"
110 "like hats on a stand upon the forked and peeled limb of an oak fixed"
110 "there for that purpose; all of them ready and dry for the evening"
110 "milking. Angel entered, and went through the silent passages of the"
110 "house to the back quarters, where he listened for a moment. Sustained"
110 "snores came from the cart-house, where some of the men were lying down;"
110 "the grunt and squeal of sweltering pigs arose from the still further"
110 "distance. The large-leaved rhubarb and cabbage plants slept too, their"
110 "broad limp surfaces hanging in the sun like half-closed umbrellas."
110 ""
110 "He unbridled and fed his horse, and as he re-entered the house the"
110 "clock struck three. Three was the afternoon skimming-hour; and, with"
110 "the stroke, Clare heard the creaking of the floor-boards above, and"
110 "then the touch of a descending foot on the stairs. It was Tess’s, who"
110 "in another moment came down before his eyes."
110 ""
110 "She had not heard him enter, and hardly realized his presence there."
110 "She was yawning, and he saw the red interior of her mouth as if it had"
110 "been a snake’s. She had stretched one arm so high above her coiled-up"
110 "cable of hair that he could see its satin delicacy above the sunburn;"
110 "her face was flushed with sleep, and her eyelids hung heavy over their"
110 "pupils. The brim-fulness of her nature breathed from her. It was a"
110 "moment when a woman’s soul is more incarnate than at any other time;"
110 "when the most spiritual beauty bespeaks itself flesh; and sex takes the"
110 "outside place in the presentation."
110 ""
110 "Then those eyes flashed brightly through their filmy heaviness, before"
110 "the remainder of her face was well awake. With an oddly compounded look"
110 "of gladness, shyness, and surprise, she exclaimed—“O Mr Clare! How you"
110 "frightened me—I—”"
110 ""
110 "There had not at first been time for her to think of the changed"
110 "relations which his declaration had introduced; but the full sense of"
110 "the matter rose up in her face when she encountered Clare’s tender look"
110 "as he stepped forward to the bottom stair."
110 ""
110 "“Dear, darling Tessy!” he whispered, putting his arm round her, and his"
110 "face to her flushed cheek. “Don’t, for Heaven’s sake, Mister me any"
110 "more. I have hastened back so soon because of you!”"
110 ""
110 "Tess’s excitable heart beat against his by way of reply; and there they"
110 "stood upon the red-brick floor of the entry, the sun slanting in by the"
110 "window upon his back, as he held her tightly to his breast; upon her"
110 "inclining face, upon the blue veins of her temple, upon her naked arm,"
110 "and her neck, and into the depths of her hair. Having been lying down"
110 "in her clothes she was warm as a sunned cat. At first she would not"
110 "look straight up at him, but her eyes soon lifted, and his plumbed the"
110 "deepness of the ever-varying pupils, with their radiating fibrils of"
110 "blue, and black, and gray, and violet, while she regarded him as Eve at"
110 "her second waking might have regarded Adam."
110 ""
110 "“I’ve got to go a-skimming,” she pleaded, “and I have on’y old Deb to"
110 "help me to-day. Mrs Crick is gone to market with Mr Crick, and Retty is"
110 "not well, and the others are gone out somewhere, and won’t be home till"
110 "milking.”"
110 ""
110 "As they retreated to the milk-house Deborah Fyander appeared on the"
110 "stairs."
110 ""
110 "“I have come back, Deborah,” said Mr Clare, upwards. “So I can help"
110 "Tess with the skimming; and, as you are very tired, I am sure, you"
110 "needn’t come down till milking-time.”"
110 ""
110 "Possibly the Talbothays milk was not very thoroughly skimmed that"
110 "afternoon. Tess was in a dream wherein familiar objects appeared as"
110 "having light and shade and position, but no particular outline. Every"
110 "time she held the skimmer under the pump to cool it for the work her"
110 "hand trembled, the ardour of his affection being so palpable that she"
110 "seemed to flinch under it like a plant in too burning a sun."
110 ""
110 "Then he pressed her again to his side, and when she had done running"
110 "her forefinger round the leads to cut off the cream-edge, he cleaned it"
110 "in nature’s way; for the unconstrained manners of Talbothays dairy came"
110 "convenient now."
110 ""
110 "“I may as well say it now as later, dearest,” he resumed gently. “I"
110 "wish to ask you something of a very practical nature, which I have been"
110 "thinking of ever since that day last week in the meads. I shall soon"
110 "want to marry, and, being a farmer, you see I shall require for my wife"
110 "a woman who knows all about the management of farms. Will you be that"
110 "woman, Tessy?”"
110 ""
110 "He put it that way that she might not think he had yielded to an"
110 "impulse of which his head would disapprove."
110 ""
110 "She turned quite careworn. She had bowed to the inevitable result of"
110 "proximity, the necessity of loving him; but she had not calculated upon"
110 "this sudden corollary, which, indeed, Clare had put before her without"
110 "quite meaning himself to do it so soon. With pain that was like the"
110 "bitterness of dissolution she murmured the words of her indispensable"
110 "and sworn answer as an honourable woman."
110 ""
110 "“O Mr Clare—I cannot be your wife—I cannot be!”"
110 ""
110 "The sound of her own decision seemed to break Tess’s very heart, and"
110 "she bowed her face in her grief."
110 ""
110 "“But, Tess!” he said, amazed at her reply, and holding her still more"
110 "greedily close. “Do you say no? Surely you love me?”"
110 ""
110 "“O yes, yes! And I would rather be yours than anybody’s in the world,”"
110 "returned the sweet and honest voice of the distressed girl. “But I"
110 "_cannot_ marry you!”"
110 ""
110 "“Tess,” he said, holding her at arm’s length, “you are engaged to marry"
110 "some one else!”"
110 ""
110 "“No, no!”"
110 ""
110 "“Then why do you refuse me?”"
110 ""
110 "“I don’t want to marry! I have not thought of doing it. I cannot! I"
110 "only want to love you.”"
110 ""
110 "“But why?”"
110 ""
110 "Driven to subterfuge, she stammered—"
110 ""
110 "“Your father is a parson, and your mother wouldn’ like you to marry"
110 "such as me. She will want you to marry a lady.”"
110 ""
110 "“Nonsense—I have spoken to them both. That was partly why I went home.”"
110 ""
110 "“I feel I cannot—never, never!” she echoed."
110 ""
110 "“Is it too sudden to be asked thus, my Pretty?”"
110 ""
110 "“Yes—I did not expect it.”"
110 ""
110 "“If you will let it pass, please, Tessy, I will give you time,” he"
110 "said. “It was very abrupt to come home and speak to you all at once."
110 "I’ll not allude to it again for a while.”"
110 ""
110 "She again took up the shining skimmer, held it beneath the pump, and"
110 "began anew. But she could not, as at other times, hit the exact"
110 "under-surface of the cream with the delicate dexterity required, try as"
110 "she might; sometimes she was cutting down into the milk, sometimes in"
110 "the air. She could hardly see, her eyes having filled with two blurring"
110 "tears drawn forth by a grief which, to this her best friend and dear"
110 "advocate, she could never explain."
110 ""
110 "“I can’t skim—I can’t!” she said, turning away from him."
110 ""
110 "Not to agitate and hinder her longer, the considerate Clare began"
110 "talking in a more general way:"
110 ""
110 "“You quite misapprehend my parents. They are the most simple-mannered"
110 "people alive, and quite unambitious. They are two of the few remaining"
110 "Evangelical school. Tessy, are you an Evangelical?”"
110 ""
110 "“I don’t know.”"
110 ""
110 "“You go to church very regularly, and our parson here is not very High,"
110 "they tell me.”"
110 ""
110 "Tess’s ideas on the views of the parish clergyman, whom she heard every"
110 "week, seemed to be rather more vague than Clare’s, who had never heard"
110 "him at all."
110 ""
110 "“I wish I could fix my mind on what I hear there more firmly than I"
110 "do,” she remarked as a safe generality. “It is often a great sorrow to"
110 "me.”"
110 ""
110 "She spoke so unaffectedly that Angel was sure in his heart that his"
110 "father could not object to her on religious grounds, even though she"
110 "did not know whether her principles were High, Low or Broad. He himself"
110 "knew that, in reality, the confused beliefs which she held, apparently"
110 "imbibed in childhood, were, if anything, Tractarian as to phraseology,"
110 "and Pantheistic as to essence. Confused or otherwise, to disturb them"
110 "was his last desire:"
110 ""
110 "    Leave thou thy sister, when she prays,"
110 "    Her early Heaven, her happy views;"
110 "    Nor thou with shadow’d hint confuse"
110 "    A life that leads melodious days."
110 ""
110 "He had occasionally thought the counsel less honest than musical; but"
110 "he gladly conformed to it now."
110 ""
110 "He spoke further of the incidents of his visit, of his father’s mode of"
110 "life, of his zeal for his principles; she grew serener, and the"
110 "undulations disappeared from her skimming; as she finished one lead"
110 "after another he followed her, and drew the plugs for letting down the"
110 "milk."
110 ""
110 "“I fancied you looked a little downcast when you came in,” she ventured"
110 "to observe, anxious to keep away from the subject of herself."
110 ""
110 "“Yes—well, my father had been talking a good deal to me of his troubles"
110 "and difficulties, and the subject always tends to depress me. He is so"
110 "zealous that he gets many snubs and buffetings from people of a"
110 "different way of thinking from himself, and I don’t like to hear of"
110 "such humiliations to a man of his age, the more particularly as I don’t"
110 "think earnestness does any good when carried so far. He has been"
110 "telling me of a very unpleasant scene in which he took part quite"
110 "recently. He went as the deputy of some missionary society to preach in"
110 "the neighbourhood of Trantridge, a place forty miles from here, and"
110 "made it his business to expostulate with a lax young cynic he met with"
110 "somewhere about there—son of some landowner up that way—and who has a"
110 "mother afflicted with blindness. My father addressed himself to the"
110 "gentleman point-blank, and there was quite a disturbance. It was very"
110 "foolish of my father, I must say, to intrude his conversation upon a"
110 "stranger when the probabilities were so obvious that it would be"
110 "useless. But whatever he thinks to be his duty, that he’ll do, in"
110 "season or out of season; and, of course, he makes many enemies, not"
110 "only among the absolutely vicious, but among the easy-going, who hate"
110 "being bothered. He says he glories in what happened, and that good may"
110 "be done indirectly; but I wish he would not wear himself out now he is"
110 "getting old, and would leave such pigs to their wallowing.”"
110 ""
110 "Tess’s look had grown hard and worn, and her ripe mouth tragical; but"
110 "she no longer showed any tremulousness. Clare’s revived thoughts of his"
110 "father prevented his noticing her particularly; and so they went on"
110 "down the white row of liquid rectangles till they had finished and"
110 "drained them off, when the other maids returned, and took their pails,"
110 "and Deb came to scald out the leads for the new milk. As Tess withdrew"
110 "to go afield to the cows he said to her softly—"
110 ""
110 "“And my question, Tessy?”"
110 ""
110 "“O no—no!” replied she with grave hopelessness, as one who had heard"
110 "anew the turmoil of her own past in the allusion to Alec d’Urberville."
110 "“It _can’t_ be!”"
110 ""
110 "She went out towards the mead, joining the other milkmaids with a"
110 "bound, as if trying to make the open air drive away her sad constraint."
110 "All the girls drew onward to the spot where the cows were grazing in"
110 "the farther mead, the bevy advancing with the bold grace of wild"
110 "animals—the reckless, unchastened motion of women accustomed to"
110 "unlimited space—in which they abandoned themselves to the air as a"
110 "swimmer to the wave. It seemed natural enough to him now that Tess was"
110 "again in sight to choose a mate from unconstrained Nature, and not from"
110 "the abodes of Art."
110 ""
110 ""
110 "<CHAPTER XXVIII>"
110 ""
110 "Her refusal, though unexpected, did not permanently daunt Clare. His"
110 "experience of women was great enough for him to be aware that the"
110 "negative often meant nothing more than the preface to the affirmative;"
110 "and it was little enough for him not to know that in the manner of the"
110 "present negative there lay a great exception to the dallyings of"
110 "coyness. That she had already permitted him to make love to her he read"
110 "as an additional assurance, not fully trowing that in the fields and"
110 "pastures to “sigh gratis” is by no means deemed waste; love-making"
110 "being here more often accepted inconsiderately and for its own sweet"
110 "sake than in the carking, anxious homes of the ambitious, where a"
110 "girl’s craving for an establishment paralyzes her healthy thought of a"
110 "passion as an end."
110 ""
110 "“Tess, why did you say ‘no’ in such a positive way?” he asked her in"
110 "the course of a few days."
110 ""
110 "She started."
110 ""
110 "“Don’t ask me. I told you why—partly. I am not good enough—not worthy"
110 "enough.”"
110 ""
